cliente_id,nome,cpf,data_cadastro,data_cancelamento,cidade,estado,plano,valor_mensalidade,notificacoes_7d,transacoes_30d,ticket_medio_30d,abriu_chamado,tempo_resposta_chamado_h,churn_30d
CLI009625,Daniela Pinto,552.750.740-22,18-01-24,,Joinville,SC,Básico,19.90,6,17.0,38.11,True,12.9,False
CLI003062,Bruno Vieira,79015748452,14/03/2026,,Quixadá,CE,Premium,"49,90",10,36.0,74.29,False,,False
CLI002338,Tiago Mendes,718.077.708-78,19/09/2024,,Florianópolis,SC,Premium,49.90,0,54.0,114.8,False,,False
CLI006348,Helena Mendes,979.786.363-94,20/06/2024,,Crateús,CE,Básico,19.90,1,31.0,54.27,False,,False
CLI003943,Júlio Nunes,699.645.119-72,2025-10-07,,Picos,PI,Básico,"19,90",5,22.0,127.37,True,4.9,False
CLI004776,Maria Araújo,077.018.672-46,28/02/2026,,Belo Horizonte,MG,Básico,"19,90",9,1.0,65.53,False,,False
CLI009627,Débora Mendes,966.607.101-14,22/03/2026,,Florianópolis,SC,Básico,"19,90",4,16.0,138.03,False,,False
CLI009367,Maria Martins,21994936496,28/02/2024,,Curitiba,PR,Premium,"R$ 49,90",7,62.0,53.2,não,,False
CLI001113,Ricardo Dias,872.102.371-14,25/02/2026,,Curitiba,PR,Premium,"49,90",3,39.0,99.9,False,,False
CLI008461,Letícia Ferreira,680.768.021-63,04/08/2025,,Brasília,DF,Premium,49.90,1,50.0,33.0,False,,False
CLI003993,Camila Cavalcanti,86621227108,02-06-24,2026-04-04,Ribeirão Preto,SP,Premium,49.90,1,51.0,35.38,False,,True
CLI007229,João Dias,66255885545,23-08-25,12/04/2026,Santo André,SP,Premium,"49,90",1,30.0,228.91,False,,True
CLI003326,Ricardo Souza,484.641.165-65,12/06/2025,,Osasco,SP,Básico,"19,90",9,11.0,41.53,False,,False
CLI008086,Fábio Araújo,604.092.275-57,2025-10-22,,Uberlândia,MG,Básico,19.90,0,37.0,37.76,False,,False
CLI004393,Camila Martins,988.432.598-11,2025-12-31,,Teresina,PI,Básico,19.90,2,,0.0,False,,False
CLI000260, Vanessa Castro,59496663509,2025-05-27,24/04/2026,Joinville,SC,Premium,"49,90",1,53.0,189.84,False,,True
CLI003435,Fábio Lima,848.129.456-66,2025-07-24,,São Bernardo do Campo,SP,Premium,"49,90",9,55.0,22.11,True,95.8,False
CLI006246,Olívia Pereira,939.963.802-48,2026-03-18,,Curitiba,PR,Premium,49.90,11,46.0,117.73,True,21.7,False
CLI008289,Débora Barbosa,73280051297,2024-04-19,13/04/2026,Goiânia,GO,Básico,19.90,1,24.0,95.16,False,,True
CLI002222,Daniela Moreira,133.460.650-38,2024-08-06,,São Bernardo do Campo,SP,Básico,"19,90",12,19.0,91.54,False,,False
CLI008152,Helena Mendes,168.810.850-72,25/04/2025,,Patos,PB,premim,49.90,8,34.0,76.56,não,,False
CLI007218,Fábio Almeida,894.757.992-86,06/09/2024,,Belém,PA,Básico,"R$ 19,90",5,22.0,60.86,não,,False
CLI006652,Clara Gomes,45139504652,07/01/2024,,Florianópolis,SC,Premium,"49,90",0,28.0,84.76,True,38.5,False
CLI006551,Daniela Ferreira,84038185182,2025-04-08,,Iguatu,CE,Básico,19.90,4,42.0,625771.59,True,10.6,False
CLI002679,Renato Carvalho,429.468.812-75,25/03/2024,,Patos,PB,Premium,49.90,7,42.0,83.7,False,,False
CLI006924,Eduardo Lima,208.405.244-93,2025-08-10,,Vitória,ES,Básico,"19,90",1,3.0,69.47,False,,False
CLI002363,Ana Barbosa,014.296.461-26,15/11/2024,,Iguatu,CE,Básico,19.90,10,7.0,31.37,False,,False
CLI005197,Matheus Cavalcanti,854.558.122-72,26-07-24,,Osasco,SP,básico,"R$ 19,90",1,18.0,7.92,False,,False
CLI000669,André Martins,00910344162,10/06/2025,,Guarulhos,SP,básico,"R$ 19,90",8,37.0,85.55,True,5.8,False
CLI005191,Marcos Ferreira,12502074972,2025-04-11,,Contagem,MG,Premium,"49,90",7,48.0,104.47,False,,False
CLI002485,Thiago Almeida,12419622386,2025-01-03,,Guarulhos,SP,Básico,"R$ 19,90",2,1.0,208.72,False,,False
CLI001419,Ricardo Pereira,360.106.601-79,29/12/2024,,Campo Grande,MS,Básico,"19,90",1,11.0,85.75,True,37.0,False
CLI004378,Rodrigo Rocha,768.565.715-24,28/01/2026,,São Gonçalo,RJ,Premium,"49,90",7,24.0,84.58,False,,False
CLI005701,Letícia Carvalho,309.145.026-47,24-07-24,24/04/2026,Goiânia,GO,Premium,"49,90",1,37.0,283.91,True,60.1,True
CLI007837,Natália Pereira,542.109.179-18,18/06/2025,,Uberlândia,MG,Básico,"R$ 19,90",10,22.0,99.46,False,,False
CLI004608,Vinícius Gomes,240.018.984-96,31-03-25,,Natal,RN,Premium,"49,90",4,15.0,114.72,False,,False
CLI005913,Carla Rocha,224.161.952-13,10-08-25,,Cajazeiras,PB,Básico,"R$ 19,90",7,28.0,44.9,False,,False
CLI006753,Juliana Carvalho,483.831.246-48,2024-03-31,,Garanhuns,PE,Básico,"19,90",5,5.0,49.56,False,,False
CLI002961,Tatiane Martins,49494358419,2024-09-30,,Caxias do Sul,RS,Básico,19.90,4,23.0,126.39,False,,False
CLI004356,  Igor Cardoso  ,483.969.832-04,2025-01-24,,Fortaleza,CE,Premium,"49,90",1,51.0,665083.05,True,5.9,False
CLI002575,Felipe Cavalcanti,652.415.346-83,2025-06-11,,Guarulhos,SP,Básico,"19,90",10,27.0,208.2,False,,False
CLI007641,Rodrigo Silva,33966969077,23-02-25,,Recife,PE,Básico,"R$ 19,90",2,27.0,102.84,False,,False
CLI006498,Elaine Marques,288.694.658-06,06/08/2025,,Vitória,ES,Básico,"19,90",7,,0.0,False,,False
CLI008699,Renato Almeida,968.378.299-27,09/03/2025,,Curitiba,PR,Básico,"19,90",8,15.0,95.1,True,6.7,False
CLI005992,Beatriz Oliveira,03089159505,22/07/2024,,Iguatu,CE,Básico,"R$ 19,90",4,,0.0,False,,False
CLI001624,João Barbosa,150.528.519-84,2025-08-01,01/04/2026,Aracaju,SE,PREMIUM,"R$ 49,90",1,54.0,58.44,False,,True
CLI001627, Patrícia Rocha,841.896.496-00,23/01/2026,,Brasília,DF,Básico,"19,90",12,24.0,158.42,True,5.6,False
CLI004727,Mariana Almeida,23751967943,20-06-24,,Rio de Janeiro,RJ,Básico,19.90,9,,0.0,False,,False
CLI007671,Daniel Pereira,64020848967,08/03/2024,,Fortaleza,CE,Básico,19.90,3,,0.0,True,1.7,False
CLI000093,Marcelo Pereira,78226129641,03-02-26,,Manaus,AM,Básico,"19,90",4,27.0,69.62,False,,False
CLI007521,Renato Pinto,716.274.126-52,06/08/2025,04-04-26,João Pessoa,PB,Premium,"49,90",1,62.0,53.06,True,36.5,True
CLI007745,Eduarda Carvalho,75095189047,27/11/2024,,Garanhuns,PE,Básico,"19,90",3,19.0,74.67,True,18.9,False
CLI009334,Letícia Rodrigues,159.499.485-06,05/12/2025,,Palmas,TO,Básico,"19,90",12,28.0,67.53,False,,False
CLI003468, Vítor Carvalho,693.574.559-94,05/12/2025,,Patos,PB,Básico,"19,90",10,,0.0,False,,False
CLI004771,Elaine Castro,32295807437,04/09/2024,,Maceió,AL,Premium,"49,90",4,61.0,621391.5,False,,False
CLI001384,Beatriz Gomes,74828380960,14-09-24,,Belo Horizonte,MG,Básico,"19,90",4,17.0,116.07,False,,False
CLI006112,Fábio Rocha,009.545.341-18,12/08/2025,,São José dos Campos,SP,Básico,"19,90",5,0.0,0.0,True,23.2,False
CLI007237,Rafaela Rocha,923.341.755-04,2024-10-08,,Goiânia,GO,Premium,"49,90",11,46.0,733005.45,True,18.8,False
CLI001157,Bruno Ferreira,607.093.646-86,17/05/2024,,Guarulhos,SP,Básico,"19,90",7,11.0,465388.48,True,30.5,False
CLI003640,Larissa Ferreira,881.048.948-22,20/03/2024,,Curitiba,PR,Básico,19.90,5,19.0,65.72,False,,False
CLI007361,Maria Barbosa,168.701.777-85,2025-06-14,,Curitiba ,PR,Básico,"R$ 19,90",10,22.0,133.79,False,,False
CLI000312,Vinícius Rodrigues,60416566252,10/05/2024,,Rio de Janeiro,RJ,Básico,"19,90",4,5.0,42.41,False,,False
CLI009421,Letícia Mendes,74421636414,21-08-24,19/04/2026,Pirapora,MG,Básico,"19,90",1,24.0,661990.83,True,37.7,True
CLI001747,João Souza,880.411.434-31,2025-06-15,,Campinas,SP,Premium,49.90,0,53.0,44.44,True,20.9,False
CLI004075,Eduardo Dias,729.239.024-72,08/07/2024,15/04/2026,Quixadá,CE,Básico,"R$ 19,90",0,23.0,63.67,False,,True
CLI008609,Daniel Ferreira,87063456347,2025-03-17,,Porto Alegre,RS,Premium,"49,90",10,29.0,145001.37,False,,False
CLI003529,Olívia Carvalho,460.843.180-63,15/08/2025,,Picos,PI,Básico,"19,90",0,29.0,66.2,não,,False
CLI006496,  Guilherme Rocha  ,293.782.522-46,2025-10-27,,Teresina,PI,Básico,"19,90",5,33.0,58.58,False,,False
CLI006310,Débora Pinto,10599294292,01-08-25,,Quixadá,CE,Básico,19.90,11,0.0,0.0,False,,False
CLI006153,Helena Pinto,664.844.414-16,07-11-24,,Janaúba,MG,Premium,"R$ 49,90",3,58.0,119.0,False,,False
CLI001473,Tiago Ribeiro,336.650.727-73,09/05/2024,,Duque de Caxias,RJ,PREMIUM,49.90,3,27.0,228256.62,False,,False
CLI000305,Rafael Pinto,62108386135,05/07/2025,,Patos,PB,Premium,49.90,0,47.0,76.55,False,,False
CLI006484,Daniela Barbosa,79927868219,2025-04-29,,Quixadá,CE,Premium,49.90,12,18.0,116.82,False,,False
CLI000322, Karina Oliveira,623.038.741-49,17-06-25,,Contagem,MG,Premium,"49,90",0,55.0,60.98,não,,False
CLI006692,Gabriel Marques,683.779.479-56,31-07-24,,Juiz de Fora,MG,Básico,19.90,9,27.0,74.37,True,64.1,False
CLI007821,Helena Lima,523.282.465-83,18/02/2025,,Cuiabá,MT,Premium ,"49,90",4,62.0,43.98,False,,False
CLI006591,Karina Vieira,830.647.163-66,2024-02-15,,Floriano,PI,Básico,"19,90",11,36.0,37.47,False,,False
CLI001796,Igor Dias,614.092.453-20,09-06-24,,Curitiba,PR,BÁSICO,"19,90",4,,0.0,True,22.3,False
CLI000089,Rafaela Marques,838.636.628-86,15/09/2025,,Maceió,AL,BASICO,19.90,6,,0.0,False,,False
CLI009307,Vítor Costa,288.316.025-56,04-06-25,,Niterói,RJ,Premium,49.90,6,62.0,62.07,True,28.0,False
CLI005796,Maria Carvalho,328.226.091-04,27/11/2024,,Bragança,PA,Básico,19.90,6,31.0,33.54,False,,False
CLI008250,Leonardo Almeida,269.691.473-89,15/01/2025,2026-04-08,São Paulo,SP,Básico,"19,90",0,25.0,74.54,False,,True
CLI003549,Elaine Carvalho,329.254.747-53,10/08/2024,,Niterói,RJ,Básico,"19,90",8,,0.0,True,7.3,False
CLI008607,Diego Nunes,266.194.307-57,2025-03-11,,Rio de Janeiro,RJ,Premium,"49,90",9,56.0,84.29,False,,False
CLI004535,Guilherme Gomes,002.965.195-12,15-12-25,,Porto Alegre,RS,Premium,"49,90",7,46.0,97.29,False,,False
CLI009287,Renato Costa,59181435632,2025-07-13,2026-04-03,Belo Horizonte,MG,Premium,"49,90",0,,0.0,False,,True
CLI002621,Larissa Araújo,622.316.704-71,01/12/2025,,São Luís,MA,Básico,"19,90",12,23.0,33.99,True,4.2,False
CLI003974,Ricardo Costa,714.689.623-96,18/03/2026,,São Paulo,SP,Premium,49.90,0,56.0,95.12,False,,False
CLI008972,Letícia Costa,488.878.161-00,2025-05-19,,Londrina,PR,Básico,19.90,7,4.0,29.54,True,15.4,False
CLI003065,Isabela Rodrigues,44130421254,2024-07-18,,Duque de Caxias,RJ,Premium,"49,90",1,69.0,77.1,não,,False
CLI003542,Eduarda Rocha,30813499082,2026-03-24,,Curitiba,PR,Premium,49.90,9,30.0,84.43,False,,False
CLI007568,Eduarda Vieira,547.683.844-89,13/09/2024,,Janaúba,MG,Premium,"49,90",0,67.0,59.11,False,,False
CLI003316,Matheus Cardoso,01495117230,2024-11-23,03-04-26,Natal,RN,Premium,"49,90",8,,0.0,sim,65.9,True
CLI005152,Clara Ferreira,226.591.914-42,12-07-24,,Natal,RN,Básico,"R$ 19,90",12,14.0,651619.48,True,2.2,False
CLI008840,Gabriel Nunes,513.320.308-54,2024-09-11,,Teresina,PI,Básico,19.90,7,3.0,77.19,False,,False
CLI002228,Daniel Oliveira,81175177221,2024-01-18,16/04/2026,Campinas,SP,Premium,"49,90",1,58.0,65.76,False,,True
CLI003525,Olívia Costa,16368526446,16-06-25,,Floriano,PI,Básico,"R$ 19,90",5,26.0,626360.84,True,7.1,False
CLI009564,Guilherme Barbosa,866.826.314-43,2025-01-03,,salvador,BA,Premium,49.90,4,30.0,215.67,False,,False
CLI001489,Pedro Lima,507.411.266-88,2025-11-06,,Salinópolis,PA,Premiun,"49,90",12,32.0,87.32,False,,False
CLI006716,  Eduardo Almeida  ,32089209090,2026-03-18,2026-04-24,Guarulhos,SP,Premium,49.90,0,44.0,39.96,não,,True
CLI006235,Elaine Ribeiro,134.327.798-57,23/03/2025,23-04-26,Londrina,PR,Básico,"19,90",1,30.0,116.06,True,1.5,True
CLI000109,Vítor Silva,424.054.405-64,2024-03-24,,Nova Iguaçu,RJ,Básico,19.90,2,23.0,39.73,False,,False
CLI006590,Marcos Santos,201.429.008-69,23-04-24,,Porto Alegre,RS,Básico,19.90,9,20.0,73.85,False,,False
CLI005144,Letícia Castro,74948821915,23/06/2024,09-04-26,Fortaleza,CE,Básico,"R$ 19,90",0,38.0,227.37,True,29.3,True
CLI003423,Isabela Pereira,752.378.867-53,12-02-26,2026-04-09,Nova Iguaçu,RJ,Básico,"19,90",10,56.0,38.21,False,,True
CLI005004,Clara Gomes,20474548460,2024-07-03,,Maceió,AL,Básico,"19,90",1,9.0,358378.93,False,,False
CLI003338,Natália Dias,521.357.139-74,04/06/2025,,Santo André,SP,Premium,"R$ 49,90",1,,0.0,False,,False
CLI002532,Patrícia Lima,786.295.250-17,2024-09-27,,São Bernardo do Campo,SP,Básico,"19,90",8,14.0,66.65,False,,False
CLI008331,Leonardo Rodrigues,05139318391,17/04/2025,,Picos,PI,Premium,"R$ 49,90",0,32.0,80.3,False,,False
CLI009368,Eduardo Barbosa,870.504.683-74,29-12-24,,Duque de Caxias,RJ,Básico,"19,90",5,22.0,121.46,False,,False
CLI006926,Tiago Carvalho,916.979.521-87,15/01/2025,06/04/2026,São Paulo,SP,Básico,"19,90",0,26.0,51.57,False,,True
CLI000389,Letícia Barbosa,29564118515,26-07-24,,Garanhuns,PE,Básico,"19,90",1,,0.0,False,,False
CLI001784,Carlos Ribeiro,56904161397,2024-01-30,,Maringá,PR,Básico,19.90,0,44.0,369391.54,False,,False
CLI009807,Elaine Oliveira,14861319818,2024-12-11,,Cuiabá,MT,Básico,"19,90",9,14.0,65.49,False,,False
CLI009234,Karina Moreira,858.283.540-21,07-03-24,08/04/2026,Londrina,PR,Premium,"49,90",0,53.0,8.83,True,13.4,True
CLI005883,Camila Vieira,882.149.124-94,04/06/2024,,Vitória,ES,Básico,"19,90",8,16.0,97.24,False,,False
CLI007607,Maria Cavalcanti,633.379.588-37,2024-11-08,,Maceió,AL,Básico,"19,90",2,32.0,16.43,não,,False
CLI003785,André Lima,778.544.034-95,21/07/2025,,Palmas,TO,Premium,49.90,0,40.0,72.37,False,,False
CLI001316,Camila Castro,380.998.001-78,21-04-24,,Goiânia,GO,Premium,"49,90",12,,0.0,True,87.4,False
CLI007720,Leonardo Gomes,81563854717,2025-10-10,,Maringá,PR,Premium,"49,90",0,61.0,81.48,False,,False
CLI002969,Leonardo Ribeiro,506.622.819-90,29-10-24,,Cuiabá,MT,Básico,"19,90",4,8.0,126.56,False,,False
CLI003306,Natália Lima,349.732.186-98,17-09-25,,Recife,PE,Básico,19.90,7,39.0,73.67,não,,False
CLI007362,Vinícius Silva,17902260338,16/09/2024,,Sorocaba,SP,Básico,"19,90",5,32.0,63.63,True,18.4,False
CLI006396,Bruno Rocha,36127408575,28/06/2024,,Caxias do Sul,RS,Básico,"19,90",11,14.0,15.89,True,14.4,False
CLI000361,Camila Costa,811.184.563-51,2024-06-10,,Caxias do Sul,RS,Básico,"19,90",11,9.0,144.06,False,,False
CLI003704,Tiago Barbosa,755.500.480-37,2024-10-27,,Manaus,AM,Premium,"49,90",7,50.0,113.72,True,78.7,False
CLI006683,Eduardo Almeida,317.601.769-53,31/08/2024,10/04/2026,Santo André,SP,Básico,"R$ 19,90",10,24.0,60.59,True,11.9,True
CLI005533,Rodrigo Dias,684.744.340-22,25/09/2025,2026-04-28,Recife,PE,Básico,"R$ 19,90",1,36.0,147.41,True,56.6,True
CLI001878,Fábio Oliveira,598.237.331-12,2024-11-07,,Brasília,DF,Básico,"19,90",7,21.0,154.19,False,,False
CLI008571,Vanessa Cardoso,048.277.883-71,03/12/2024,,Maceió,AL,Premium,49.90,10,33.0,126.0,False,,False
CLI006835,Vítor Gomes,066.709.769-25,17-09-25,,Recife,PE,Premium,49.90,1,,0.0,False,,False
CLI004367,Renato Mendes,472.459.623-72,05-11-25,,Cuiabá,MT,Premium,"R$ 49,90",10,,0.0,False,,False
CLI003596,Karina Marques,82457361230,2024-11-16,,Pirapora,MG,Premium,"R$ 49,90",0,58.0,22.36,False,,False
CLI000374,Lucas Araújo,676.277.678-84,20/01/2024,20-04-26,Nova Iguaçu,RJ,Premium,"49,90",1,14.0,16.52,False,,True
CLI003155,Patrícia Silva,882.828.706-42,06/07/2025,,São Bernardo do Campo,SP,Básico,"R$ 19,90",10,20.0,257428.55,True,5.7,False
CLI006766,Rodrigo Dias,234.694.249-14,2025-03-29,,Maceió,AL,Básico,"R$ 19,90",6,13.0,75.27,False,,False
CLI002378,Karina Cardoso,817.396.581-72,30-09-24,,Londrina,PR,Premium,49.90,11,64.0,22.37,False,,False
CLI001483,Maria Pinto,34155732996,02/04/2024,,Floriano,PI,Premium,49.90,6,48.0,105.31,False,,False
CLI002699,Elaine Dias,695.771.233-54,19/10/2025,,Florianópolis,SC,Básico,19.90,2,6.0,16.26,False,,False
CLI004506,Helena Castro,663.015.372-73,17/01/2024,,Florianópolis,SC,básico,"19,90",1,32.0,73.78,False,,False
CLI000417,Ricardo Lima,638.184.465-65,2025-04-05,,Juiz de Fora,MG,Básico,19.90,5,36.0,21.32,False,,False
CLI008275,Daniel Nunes,65643611386,2024-04-04,,Picos,PI,Premium,49.90,2,24.0,122.11,False,,False
CLI001497,Helena Mendes,974.476.028-75,01/05/2025,2026-04-25,Pirapora,MG,Premium,"49,90",1,50.0,263.37,False,,True
CLI001480,Vinícius Carvalho,137.661.886-40,10/01/2026,,Duque de Caxias,RJ,Básico,"R$ 19,90",11,,0.0,não,,False
CLI006109, Ricardo Souza,975.219.724-77,2025-05-25,,Teresina,PI,Premium,"R$ 49,90",10,14.0,132.38,False,,False
CLI004540,Fernanda Martins,333.642.598-76,17/08/2024,,Contagem,MG,Premium,"49,90",0,24.0,72.8,False,,False
CLI001781,Gabriela Pereira,565.151.185-22,2024-01-14,,Natal,RN,Básico,19.90,9,36.0,65.4,True,14.4,False
CLI002407,Patrícia Martins,454.774.844-62,28-07-24,,Cuiabá,MT,Básico,"19,90",10,25.0,89.42,False,,False
CLI006877,Eduarda Moreira,311.160.676-83,2024-03-10,2026-04-04,Itabaiana,SE,Básico,19.90,0,13.0,28.73,False,,True
CLI004013,Carla Vieira,607.280.785-18,2025-11-26,,Guarulhos,SP,Premium,"49,90",0,27.0,227.51,False,,False
CLI008189,Juliana Martins,682.320.351-81,18-02-24,,Brasília,DF,Básico,19.90,6,32.0,40.16,False,,False
CLI002255,Olívia Oliveira,011.878.670-27,30-07-25,04/04/2026,Quixadá,CE,Básico,"19,90",0,18.0,37.08,False,,True
CLI008030,André Pinto,335.158.846-24,22/08/2024,,Porto Alegre,RS,Básico,"R$ 19,90",0,7.0,112.84,False,,False
CLI008377,João Pinto,69574767609,16/05/2024,,Brasília,DF,Básico,19.90,7,30.0,256080.03,True,3.7,False
CLI001517,Leonardo Lima,491.264.397-31,03-09-25,,Belo Horizonte,MG,Básico,"19,90",11,23.0,48.39,True,31.4,False
CLI001598,Otávio Dias,265.289.729-11,23/07/2024,,Juiz de Fora,MG,Básico,19.90,8,22.0,22.72,não,,False
CLI008900,Bruna Oliveira,237.414.155-17,20-12-24,,João Pessoa,PB,Básico,"R$ 19,90",6,,0.0,True,18.7,False
CLI006368,Eduarda Lima,42554903970,09/12/2025,,São Gonçalo,RJ,Básico,"19,90",0,21.0,162.87,False,,False
CLI006161,Bruno Almeida,777.609.666-61,14-09-24,,Duque de Caxias,RJ,Premium,"49,90",0,,0.0,False,,False
CLI001254,Felipe Ferreira,85017878041,2026-01-24,,Juiz de Fora,MG,Básico,"R$ 19,90",10,13.0,40.32,False,,False
CLI009718,Rafael Marques,052.175.802-60,2026-03-01,,Nova Iguaçu,RJ,básico,19.90,9,6.0,86.72,False,,False
CLI003503,Juliana Lima,50733487536,21/03/2026,,Manaus,AM,Premium,"R$ 49,90",12,23.0,112.03,False,,False
CLI009766,Mariana Mendes,103.447.030-81,24-02-25,,Quixadá,CE,Básico,"19,90",0,32.0,212.31,False,,False
CLI000656,Ana Rodrigues,145.306.876-27,09/08/2024,,Recife,PE,Premium,"R$ 49,90",6,57.0,63.65,True,51.8,False
CLI007121,Fábio Moreira,084.951.223-29,26/05/2025,,Campo Grande,MS,Básico,19.90,9,20.0,616078.83,False,,False
CLI004843,Felipe Silva,63883282464,26/03/2024,,Estância,SE,Premium,"R$ 49,90",10,61.0,139.55,não,,False
CLI005283,Tatiane Cavalcanti,490.405.298-18,19-09-25,,São Luís,MA,Básico,19.90,0,36.0,55.63,não,,False
CLI008202,Rodrigo Pereira,896.387.388-08,13/09/2025,,Belo Horizonte,MG,Premium,"49,90",10,47.0,107.26,True,14.3,False
CLI002928,André Pereira,72662990567,2025-09-18,,fortaleza,CE,Básico,19.90,7,24.0,16.58,False,,False
CLI003264,Karina Oliveira,134.060.411-78,2025-10-22,,Rio de Janeiro,RJ,Premium,"49,90",3,62.0,61.14,False,,False
CLI000440,Gabriel Barbosa,625.174.855-75,18-04-24,,Fortaleza,CE,Premium,49.90,0,,0.0,True,20.1,False
CLI002076,Elaine Oliveira,36125588376,2024-06-19,,Rio de Janeiro,RJ,Premium,49.90,4,68.0,47.95,False,,False
CLI003040,Mariana Marques,903.181.420-65,2025-03-30,,Santo André,SP,Premium,49.90,0,52.0,44.56,False,,False
CLI006019,Renato Castro,100.439.594-62,2025-03-24,,Manaus,AM,Premium,"49,90",8,18.0,11.02,False,,False
CLI001374,Vanessa Costa,589.743.646-62,2024-05-10,,Itabaiana,SE,Básico,19.90,11,22.0,56.55,False,,False
CLI009263,Diego Martins,769.416.042-06,09/06/2024,,Fortaleza,CE,Básico,"19,90",8,21.0,21.69,False,,False
CLI004937,Beatriz Oliveira,89122037436,17/11/2024,,Pirapora,MG,Premium,"49,90",9,25.0,18.06,não,,False
CLI009682,Vanessa Castro,282.925.894-01,09/12/2024,2026-04-15,São Paulo,SP,Básico,"19,90",0,43.0,79.24,True,23.0,True
CLI001955,Matheus Lima,440.032.646-87,07/02/2024,06/04/2026,Palmas,TO,Premium,49.90,0,69.0,32.51,True,42.1,True
CLI007650,Camila Barbosa,749.494.816-82,03/12/2024,,Caicó,RN,Premium,"R$ 49,90",4,23.0,139.57,False,,False
CLI008267,Fábio Vieira,542.961.797-63,2024-06-20,,Recife,PE,Premium,49.90,11,18.0,84.21,False,,False
CLI000569,João Moreira,136.661.944-00,10-01-24,,Cuiabá,MT,Básico,"R$ 19,90",8,11.0,165.67,False,,False
CLI009374,Marcos Oliveira,961.208.942-92,13/07/2024,,Pelotas,RS,Básico,"19,90",2,6.0,23.85,False,,False
CLI009189,Letícia Cardoso,047.596.095-84,2024-06-26,,Caxias do Sul,RS,Básico,"R$ 19,90",1,33.0,118.86,não,,False
CLI003534,  Daniela Souza  ,819.322.356-30,2026-03-06,,Porto Alegre,RS,Básico,"R$ 19,90",0,16.0,69.25,False,,False
CLI003430,Letícia Gomes,19499576740,14/10/2025,,Joinville,SC,Premium,49.90,8,10.0,113.12,False,,False
CLI003657,Yasmin Santos,216.437.504-41,2025-01-31,,Pelotas,RS,Premium,"49,90",5,50.0,49.0,não,,False
CLI005329,Maria Souza,442.975.159-87,02-10-24,,São José dos Campos,SP,Premium,"49,90",8,14.0,112.66,sim,43.2,False
CLI007751,Júlio Nunes,458.923.642-70,30/12/2025,,Natal,RN,Premium,"49,90",8,10.0,649164.41,False,,False
CLI005265,Marcos Castro,553.710.046-54,2024-12-16,,Natal,RN,Básico,19.90,5,15.0,48.96,False,,False
CLI006693,Eduardo Gomes,263.156.282-05,04/03/2026,,Manaus,AM,Premium,"49,90",9,74.0,164.55,sim,8.9,False
CLI009471,Leonardo Almeida,09284727810,19/01/2026,,Londrina,PR,Básico,"19,90",9,37.0,31.55,False,,False
CLI001077,Gabriel Carvalho,383.054.358-59,2025-03-19,,São Gonçalo,RJ,Premium,"49,90",1,75.0,61.37,False,,False
CLI009830,Ana Martins,896.954.512-15,10-02-24,,Sorocaba,SP,Básico,"19,90",2,0.0,0.0,não,,False
CLI005426,Mariana Cavalcanti,699.535.621-21,2025-07-31,,Quixadá,CE,Basico,"19,90",9,17.0,70.16,False,,False
CLI006022,Gabriela Moreira,87689011479,13/06/2024,06/04/2026,São Bernardo do Campo,SP,Premium,"49,90",0,29.0,174.75,False,,True
CLI003012,Débora Carvalho,27055317682,19-10-24,,Garanhuns,PE,Premium,49.90,1,,0.0,False,,False
CLI009956,Rafael Cardoso,77120359870,21/04/2024,,Cuiabá,MT,Premium,"49,90",7,20.0,177.6,True,18.5,False
CLI006501,Guilherme Martins,90884143605,2024-01-19,,Sorocaba,SP,Premium,49.90,2,24.0,190.41,False,,False
CLI000015,Henrique Pinto,661.100.062-51,21/04/2024,2026-04-05,Pirapora,MG,Básico,19.90,0,31.0,28.72,True,21.1,True
CLI009801,Maria Silva,751.339.083-39,10-05-24,30-04-26,Contagem,MG,Básico,"19,90",6,,0.0,True,13.4,True
CLI009796,Marcos Gomes,43172310208,2025-03-25,,Duque de Caxias,RJ,Premium,"49,90",4,,0.0,False,,False
CLI006947,Igor Rodrigues,354.946.751-10,09-01-25,,Brasília,DF,Básico,19.90,6,,0.0,False,,False
CLI007779,Daniela Almeida,82664876984,10/01/2024,02/04/2026,Belém,PA,Básico,"R$ 19,90",0,24.0,702747.94,sim,18.1,True
CLI004983,Clara Rodrigues,841.131.399-51,2026-01-15,,Salinópolis,PA,Premium,"49,90",3,,0.0,True,1.1,False
